timestamp(ms),Data age,State,Altitude,Verticalvel,RSSI,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Pitch,Yaw,Roll,Uptime,
"1721518128.973","254.591995",,,,,,,,,,,,,,,
"1721518129.074","254.692993",,,,,,,,,,,,,,,
"1721518129.175","254.794006",,,,,,,,,,,,,,,
"1721518129.276","254.895004",,,,,,,,,,,,,,,
"1721518129.377","254.996002",,,,,,,,,,,,,,,
"1721518129.478","255.097",,,,,,,,,,,,,,,
"1721518129.579","255.197998",,,,,,,,,,,,,,,
"1721518129.681","255.298996",,,,,,,,,,,,,,,
"1721518129.781","255.399994",,,,,,,,,,,,,,,
"1721518129.882","255.501007",,,,,,,,,,,,,,,
"1721518129.983","255.602005",,,,,,,,,,,,,,,
"1721518130.084","255.703003",,,,,,,,,,,,,,,
"1721518130.185","255.804001",,,,,,,,,,,,,,,
"1721518130.286","255.904999",,,,,,,,,,,,,,,
"1721518130.387","256.006012",,,,,,,,,,,,,,,
"1721518130.488","256.106995",,,,,,,,,,,,,,,
"1721518130.589","256.208008",,,,,,,,,,,,,,,
"1721518130.69","256.30899",,,,,,,,,,,,,,,
"1721518130.791","256.410004",,,,,,,,,,,,,,,
"1721518130.892","256.510986",,,,,,,,,,,,,,,
"1721518130.993","256.612",,,,,,,,,,,,,,,
"1721518131.094","256.713013",,,,,,,,,,,,,,,
"1721518131.195","256.813995",,,,,,,,,,,,,,,
"1721518131.296","256.915009",,,,,,,,,,,,,,,
"1721518131.398","257.015991",,,,,,,,,,,,,,,
"1721518131.498","257.117004",,,,,,,,,,,,,,,
"1721518131.599","257.217987",,,,,,,,,,,,,,,
"1721518131.7","257.319",,,,,,,,,,,,,,,
"1721518131.801","257.420013",,,,,,,,,,,,,,,
"1721518131.902","257.520996",,,,,,,,,,,,,,,
"1721518132.003","257.622009",,,,,,,,,,,,,,,
"1721518132.104","257.722992",,,,,,,,,,,,,,,
"1721518132.205","257.824005",,,,,,,,,,,,,,,
"1721518132.306","257.924988",,,,,,,,,,,,,,,
"1721518132.407","258.026001",,,,,,,,,,,,,,,
"1721518132.508","258.127014",,,,,,,,,,,,,,,
"1721518132.609","258.227997",,,,,,,,,,,,,,,
"1721518132.71","258.32901",,,,,,,,,,,,,,,
"1721518132.811","258.429993",,,,,,,,,,,,,,,
"1721518132.912","258.531006",,,,,,,,,,,,,,,
"1721518133.013","258.631989",,,,,,,,,,,,,,,
"1721518133.115","258.733002",,,,,,,,,,,,,,,
"1721518133.215","258.834015",,,,,,,,,,,,,,,
"1721518133.316","258.934998",,,,,,,,,,,,,,,
"1721518133.417","259.036011",,,,,,,,,,,,,,,
"1721518133.519","259.136993",,,,,,,,,,,,,,,
"1721518133.619","259.238007",,,,,,,,,,,,,,,
"1721518133.72","259.338989",,,,,,,,,,,,,,,
"1721518133.821","259.440002",,,,,,,,,,,,,,,
"1721518133.922","259.540985",,,,,,,,,,,,,,,
"1721518134.023","259.641998",,,,,,,,,,,,,,,
"1721518134.124","259.743011",,,,,,,,,,,,,,,
"1721518134.225","259.843994",,,,,,,,,,,,,,,
"1721518134.326","259.945007",,,,,,,,,,,,,,,
"1721518134.427","260.04599",,,,,,,,,,,,,,,
"1721518134.528","260.147003",,,,,,,,,,,,,,,
"1721518134.629","260.247986",,,,,,,,,,,,,,,
"1721518134.73","260.348999",,,,,,,,,,,,,,,
"1721518134.832","260.450012",,,,,,,,,,,,,,,
"1721518134.932","260.550995",,,,,,,,,,,,,,,
"1721518135.033","260.652008",,,,,,,,,,,,,,,
"1721518135.134","260.752991",,,,,,,,,,,,,,,
"1721518135.236","260.854004",,,,,,,,,,,,,,,
"1721518135.336","260.954987",,,,,,,,,,,,,,,
"1721518135.437","261.056",,,,,,,,,,,,,,,
"1721518135.538","261.157013",,,,,,,,,,,,,,,
"1721518135.639","261.257996",,,,,,,,,,,,,,,
"1721518135.74","261.359009",,,,,,,,,,,,,,,
"1721518135.841","261.459991",,,,,,,,,,,,,,,
"1721518135.942","261.561005",,,,,,,,,,,,,,,
"1721518136.043","261.661987",,,,,,,,,,,,,,,
"1721518136.144","261.763",,,,,,,,,,,,,,,
"1721518136.245","261.864014",,,,,,,,,,,,,,,
"1721518136.347","261.964996",,,,,,,,,,,,,,,
"1721518136.447","262.06601",,,,,,,,,,,,,,,
"1721518136.548","262.166992",,,,,,,,,,,,,,,
"1721518136.649","262.268005",,,,,,,,,,,,,,,
"1721518136.75","262.368988",,,,,,,,,,,,,,,
"1721518136.851","262.470001",,,,,,,,,,,,,,,
"1721518136.952","262.571014",,,,,,,,,,,,,,,
"1721518137.053","262.671997",,,,,,,,,,,,,,,
"1721518137.154","262.77301",,,,,,,,,,,,,,,
"1721518137.255","262.873993",,,,,,,,,,,,,,,
"1721518137.356","262.975006",,,,,,,,,,,,,,,
"1721518137.457","263.075989",,,,,,,,,,,,,,,
"1721518137.558","263.177002",,,,,,,,,,,,,,,
"1721518137.659","263.278015",,,,,,,,,,,,,,,
"1721518137.76","263.378998",,,,,,,,,,,,,,,
"1721518137.861","263.480011",,,,,,,,,,,,,,,
"1721518137.962","263.580994",,,,,,,,,,,,,,,
"1721518138.063","263.682007",,,,,,,,,,,,,,,
"1721518138.164","263.78299",,,,,,,,,,,,,,,
"1721518138.266","263.884003",,,,,,,,,,,,,,,
"1721518138.366","263.984985",,,,,,,,,,,,,,,
"1721518138.467","264.085999",,,,,,,,,,,,,,,
"1721518138.569","264.187012",,,,,,,,,,,,,,,
"1721518138.669","264.287994",,,,,,,,,,,,,,,
"1721518138.77","264.389008",,,,,,,,,,,,,,,
"1721518138.871","264.48999",,,,,,,,,,,,,,,
"1721518138.972","264.591003",,,,,,,,,,,,,,,
"1721518139.073","264.691986",,,,,,,,,,,,,,,
"1721518139.174","264.792999",,,,,,,,,,,,,,,
"1721518139.275","264.894012",,,,,,,,,,,,,,,
"1721518139.376","264.994995",,,,,,,,,,,,,,,
"1721518139.477","265.096008",,,,,,,,,,,,,,,
"1721518139.579","265.196991",,,,,,,,,,,,,,,
"1721518139.679","265.298004",,,,,,,,,,,,,,,
"1721518139.78","265.398987",,,,,,,,,,,,,,,
"1721518139.881","265.5",,,,,,,,,,,,,,,
"1721518139.983","265.601013",,,,,,,,,,,,,,,
"1721518140.083","265.701996",,,,,,,,,,,,,,,
"1721518140.185","265.803009",,,,,,,,,,,,,,,
"1721518140.285","265.903992",,,,,,,,,,,,,,,
"1721518140.386","266.005005",,,,,,,,,,,,,,,
"1721518140.487","266.105988",,,,,,,,,,,,,,,
"1721518140.588","266.207001",,,,,,,,,,,,,,,
"1721518140.689","266.308014",,,,,,,,,,,,,,,
"1721518140.79","266.408997",,,,,,,,,,,,,,,
"1721518140.891","266.51001",,,,,,,,,,,,,,,
"1721518140.992","266.610992",,,,,,,,,,,,,,,
"1721518141.093","266.712006",,,,,,,,,,,,,,,
"1721518141.194","266.812988",,,,,,,,,,,,,,,
"1721518141.295","266.914001",,,,,,,,,,,,,,,
"1721518141.396","267.015015",,,,,,,,,,,,,,,
"1721518141.498","267.115997",,,,,,,,,,,,,,,
"1721518141.598","267.21701",,,,,,,,,,,,,,,
"1721518141.699","267.317993",,,,,,,,,,,,,,,
"1721518141.8","267.419006",,,,,,,,,,,,,,,
"1721518141.902","267.519989",,,,,,,,,,,,,,,
"1721518142.002","267.621002",,,,,,,,,,,,,,,
"1721518142.103","267.721985",,,,,,,,,,,,,,,
"1721518142.204","267.822998",,,,,,,,,,,,,,,
"1721518142.305","267.924011",,,,,,,,,,,,,,,
"1721518142.406","268.024994",,,,,,,,,,,,,,,
"1721518142.507","268.126007",,,,,,,,,,,,,,,
"1721518142.608","268.22699",,,,,,,,,,,,,,,
"1721518142.709","268.328003",,,,,,,,,,,,,,,
"1721518142.81","268.428986",,,,,,,,,,,,,,,
"1721518142.911","268.529999",,,,,,,,,,,,,,,
"1721518143.012","268.631012",,,,,,,,,,,,,,,
"1721518143.113","268.731995",,,,,,,,,,,,,,,
"1721518143.215","268.833008",,,,,,,,,,,,,,,
"1721518143.315","268.93399",,,,,,,,,,,,,,,
"1721518143.416","269.035004",,,,,,,,,,,,,,,
"1721518143.517","269.135986",,,,,,,,,,,,,,,
"1721518143.619","269.237",,,,,,,,,,,,,,,
"1721518143.719","269.338013",,,,,,,,,,,,,,,
"1721518143.82","269.438995",,,,,,,,,,,,,,,
"1721518143.921","269.540009",,,,,,,,,,,,,,,
"1721518144.022","269.640991",,,,,,,,,,,,,,,
"1721518144.123","269.742004",,,,,,,,,,,,,,,
"1721518144.224","269.842987",,,,,,,,,,,,,,,
"1721518144.325","269.944",,,,,,,,,,,,,,,
"1721518144.426","270.045013",,,,,,,,,,,,,,,
"1721518144.527","270.145996",,,,,,,,,,,,,,,
"1721518144.628","270.247009",,,,,,,,,,,,,,,
"1721518144.729","270.347992",,,,,,,,,,,,,,,
"1721518144.83","270.449005",,,,,,,,,,,,,,,
"1721518144.931","270.549988",,,,,,,,,,,,,,,
"1721518145.032","270.651001",,,,,,,,,,,,,,,
"1721518145.133","270.752014",,,,,,,,,,,,,,,
"1721518145.234","270.852997",,,,,,,,,,,,,,,
"1721518145.335","270.95401",,,,,,,,,,,,,,,
"1721518145.436","271.054993",,,,,,,,,,,,,,,
"1721518145.537","271.156006",,,,,,,,,,,,,,,
"1721518145.638","271.256989",,,,,,,,,,,,,,,
"1721518145.739","271.358002",,,,,,,,,,,,,,,
"1721518145.84","271.459015",,,,,,,,,,,,,,,
"1721518145.941","271.559998",,,,,,,,,,,,,,,
"1721518146.042","271.661011",,,,,,,,,,,,,,,
"1721518146.143","271.761993",,,,,,,,,,,,,,,
"1721518146.245","271.863007",,,,,,,,,,,,,,,
"1721518146.345","271.963989",,,,,,,,,,,,,,,
"1721518146.447","272.065002",,,,,,,,,,,,,,,
"1721518146.547","272.165985",,,,,,,,,,,,,,,
"1721518146.648","272.266998",,,,,,,,,,,,,,,
"1721518146.749","272.368011",,,,,,,,,,,,,,,
"1721518146.85","272.468994",,,,,,,,,,,,,,,
"1721518146.951","272.570007",,,,,,,,,,,,,,,
"1721518147.052","272.67099",,,,,,,,,,,,,,,
"1721518147.153","272.772003",,,,,,,,,,,,,,,
"1721518147.254","272.872986",,,,,,,,,,,,,,,
"1721518147.355","272.973999",,,,,,,,,,,,,,,
"1721518147.456","273.075012",,,,,,,,,,,,,,,
"1721518147.557","273.175995",,,,,,,,,,,,,,,
"1721518147.658","273.277008",,,,,,,,,,,,,,,
"1721518147.759","273.377991",,,,,,,,,,,,,,,
"1721518147.86","273.479004",,,,,,,,,,,,,,,
"1721518147.961","273.579987",,,,,,,,,,,,,,,
"1721518148.062","273.681",,,,,,,,,,,,,,,
"1721518148.163","273.782013",,,,,,,,,,,,,,,
"1721518148.264","273.882996",,,,,,,,,,,,,,,
"1721518148.365","273.984009",,,,,,,,,,,,,,,
"1721518148.466","274.084991",,,,,,,,,,,,,,,
"1721518148.567","274.186005",,,,,,,,,,,,,,,
"1721518148.668","274.286987",,,,,,,,,,,,,,,
"1721518148.769","274.388",,,,,,,,,,,,,,,
"1721518148.87","274.489014",,,,,,,,,,,,,,,
"1721518148.971","274.589996",,,,,,,,,,,,,,,
"1721518149.072","274.69101",,,,,,,,,,,,,,,
"1721518149.173","274.791992",,,,,,,,,,,,,,,
"1721518149.274","274.893005",,,,,,,,,,,,,,,
"1721518149.375","274.993988",,,,,,,,,,,,,,,
"1721518149.476","275.095001",,,,,,,,,,,,,,,
"1721518149.577","275.196014",,,,,,,,,,,,,,,
"1721518149.678","275.296997",,,,,,,,,,,,,,,
"1721518149.779","275.39801",,,,,,,,,,,,,,,
"1721518149.881","275.498993",,,,,,,,,,,,,,,
"1721518149.981","275.600006",,,,,,,,,,,,,,,
"1721518150.082","275.700989",,,,,,,,,,,,,,,
"1721518150.183","275.802002",,,,,,,,,,,,,,,
"1721518150.284","275.903015",,,,,,,,,,,,,,,
"1721518150.395","276.003998",,,,,,,,,,,,,,,
"1721518150.486","276.105011",,,,,,,,,,,,,,,
"1721518150.587","276.205994",,,,,,,,,,,,,,,
"1721518150.688","276.307007",,,,,,,,,,,,,,,
"1721518150.789","276.40799",,,,,,,,,,,,,,,
"1721518150.89","276.509003",,,,,,,,,,,,,,,
"1721518150.991","276.609985",,,,,,,,,,,,,,,
"1721518151.092","276.710999",,,,,,,,,,,,,,,
"1721518151.193","276.812012",,,,,,,,,,,,,,,
"1721518151.294","276.912994",,,,,,,,,,,,,,,
"1721518151.395","277.014008",,,,,,,,,,,,,,,
"1721518151.496","277.11499",,,,,,,,,,,,,,,
"1721518151.597","277.216003",,,,,,,,,,,,,,,
"1721518151.698","277.316986",,,,,,,,,,,,,,,
"1721518151.8","277.417999",,,,,,,,,,,,,,,
"1721518151.9","277.519012",,,,,,,,,,,,,,,
"1721518152.001","277.619995",,,,,,,,,,,,,,,
"1721518152.102","277.721008",,,,,,,,,,,,,,,
"1721518152.203","277.821991",,,,,,,,,,,,,,,
"1721518152.304","277.923004",,,,,,,,,,,,,,,
"1721518152.405","278.023987",,,,,,,,,,,,,,,
"1721518152.506","278.125",,,,,,,,,,,,,,,
"1721518152.607","278.226013",,,,,,,,,,,,,,,
"1721518152.708","278.326996",,,,,,,,,,,,,,,
"1721518152.809","278.428009",,,,,,,,,,,,,,,
"1721518152.91","278.528992",,,,,,,,,,,,,,,
"1721518153.011","278.630005",,,,,,,,,,,,,,,
"1721518153.112","278.730988",,,,,,,,,,,,,,,
"1721518153.213","278.832001",,,,,,,,,,,,,,,
"1721518153.314","278.933014",,,,,,,,,,,,,,,
"1721518153.415","279.033997",,,,,,,,,,,,,,,
"1721518153.516","279.13501",,,,,,,,,,,,,,,
"1721518153.617","279.235992",,,,,,,,,,,,,,,
"1721518153.719","279.337006",,,,,,,,,,,,,,,
"1721518153.819","279.437988",,,,,,,,,,,,,,,
"1721518153.92","279.539001",,,,,,,,,,,,,,,
"1721518154.021","279.640015",,,,,,,,,,,,,,,
"1721518154.122","279.740997",,,,,,,,,,,,,,,
"1721518154.223","279.84201",,,,,,,,,,,,,,,
"1721518154.324","279.942993",,,,,,,,,,,,,,,
"1721518154.425","280.044006",,,,,,,,,,,,,,,
"1721518154.526","280.144989",,,,,,,,,,,,,,,
"1721518154.627","280.246002",,,,,,,,,,,,,,,
"1721518154.728","280.346985",,,,,,,,,,,,,,,
"1721518154.83","280.447998",,,,,,,,,,,,,,,
"1721518154.93","280.549011",,,,,,,,,,,,,,,
"1721518155.031","280.649994",,,,,,,,,,,,,,,
"1721518155.141","280.751007",,,,,,,,,,,,,,,
"1721518155.234","280.85199",,,,,,,,,,,,,,,
"1721518155.334","280.953003",,,,,,,,,,,,,,,
"1721518155.435","281.053986",,,,,,,,,,,,,,,
"1721518155.536","281.154999",,,,,,,,,,,,,,,
"1721518155.637","281.256012",,,,,,,,,,,,,,,
"1721518155.738","281.356995",,,,,,,,,,,,,,,
"1721518155.839","281.458008",,,,,,,,,,,,,,,
"1721518155.94","281.55899",,,,,,,,,,,,,,,
"1721518156.041","281.660004",,,,,,,,,,,,,,,
"1721518156.142","281.760986",,,,,,,,,,,,,,,
"1721518156.243","281.862",,,,,,,,,,,,,,,
"1721518156.344","281.963013",,,,,,,,,,,,,,,
"1721518156.445","282.063995",,,,,,,,,,,,,,,
"1721518156.547","282.165009",,,,,,,,,,,,,,,
"1721518156.647","282.265991",,,,,,,,,,,,,,,
"1721518156.748","282.367004",,,,,,,,,,,,,,,
"1721518156.849","282.467987",,,,,,,,,,,,,,,
"1721518156.95","282.569",,,,,,,,,,,,,,,
"1721518157.051","282.670013",,,,,,,,,,,,,,,
"1721518157.153","282.770996",,,,,,,,,,,,,,,
"1721518157.253","282.872009",,,,,,,,,,,,,,,
"1721518157.354","282.972992",,,,,,,,,,,,,,,
"1721518157.455","283.074005",,,,,,,,,,,,,,,
"1721518157.556","283.174988",,,,,,,,,,,,,,,
"1721518157.657","283.276001",,,,,,,,,,,,,,,
"1721518157.758","283.377014",,,,,,,,,,,,,,,
"1721518157.859","283.477997",,,,,,,,,,,,,,,
"1721518157.96","283.57901",,,,,,,,,,,,,,,
"1721518158.061","283.679993",,,,,,,,,,,,,,,
"1721518158.162","283.781006",,,,,,,,,,,,,,,
"1721518158.263","283.881989",,,,,,,,,,,,,,,
"1721518158.364","283.983002",,,,,,,,,,,,,,,
"1721518158.465","284.084015",,,,,,,,,,,,,,,
"1721518158.566","284.184998",,,,,,,,,,,,,,,
"1721518158.667","284.286011",,,,,,,,,,,,,,,
"1721518158.768","284.386993",,,,,,,,,,,,,,,
"1721518158.869","284.488007",,,,,,,,,,,,,,,
"1721518158.97","284.588989",,,,,,,,,,,,,,,
"1721518159.072","284.690002",,,,,,,,,,,,,,,
"1721518159.172","284.790985",,,,,,,,,,,,,,,
"1721518159.273","284.891998",,,,,,,,,,,,,,,
"1721518159.374","284.993011",,,,,,,,,,,,,,,
"1721518159.475","285.093994",,,,,,,,,,,,,,,
"1721518159.576","285.195007",,,,,,,,,,,,,,,
"1721518159.677","285.29599",,,,,,,,,,,,,,,
"1721518159.778","285.397003",,,,,,,,,,,,,,,
"1721518159.879","285.497986",,,,,,,,,,,,,,,
"1721518159.98","285.598999",,,,,,,,,,,,,,,
"1721518160.081","285.700012",,,,,,,,,,,,,,,
"1721518160.182","285.800995",,,,,,,,,,,,,,,
"1721518160.283","285.902008",,,,,,,,,,,,,,,
"1721518160.384","286.002991",,,,,,,,,,,,,,,
"1721518160.485","286.104004",,,,,,,,,,,,,,,
"1721518160.587","286.204987",,,,,,,,,,,,,,,
"1721518160.687","286.306",,,,,,,,,,,,,,,
"1721518160.788","286.407013",,,,,,,,,,,,,,,
"1721518160.889","286.507996",,,,,,,,,,,,,,,
"1721518160.99","286.609009",,,,,,,,,,,,,,,
"1721518161.091","286.709991",,,,,,,,,,,,,,,
"1721518161.192","286.811005",,,,,,,,,,,,,,,
"1721518161.293","286.911987",,,,,,,,,,,,,,,
"1721518161.394","287.013",,,,,,,,,,,,,,,
"1721518161.495","287.114014",,,,,,,,,,,,,,,
"1721518161.596","287.214996",,,,,,,,,,,,,,,
"1721518161.697","287.31601",,,,,,,,,,,,,,,
"1721518161.798","287.416992",,,,,,,,,,,,,,,
"1721518161.899","287.518005",,,,,,,,,,,,,,,
"1721518162","287.618988",,,,,,,,,,,,,,,
"1721518162.102","287.720001",,,,,,,,,,,,,,,
"1721518162.202","287.821014",,,,,,,,,,,,,,,
"1721518162.303","287.921997",,,,,,,,,,,,,,,
"1721518162.402","288.02301",,,,,,,,,,,,,,,
"1721518162.503","288.123993",,,,,,,,,,,,,,,
"1721518162.604","288.225006",,,,,,,,,,,,,,,
"1721518162.705","288.325989",,,,,,,,,,,,,,,
"1721518162.806","288.427002",,,,,,,,,,,,,,,
"1721518162.907","288.528015",,,,,,,,,,,,,,,
"1721518163.008","288.628998",,,,,,,,,,,,,,,
"1721518163.109","288.730011",,,,,,,,,,,,,,,
"1721518163.21","288.830994",,,,,,,,,,,,,,,
"1721518163.311","288.932007",,,,,,,,,,,,,,,
"1721518163.412","289.03299",,,,,,,,,,,,,,,
"1721518163.513","289.134003",,,,,,,,,,,,,,,
"1721518163.614","289.234985",,,,,,,,,,,,,,,
"1721518163.715","289.335999",,,,,,,,,,,,,,,
"1721518163.816","289.437012",,,,,,,,,,,,,,,
"1721518163.917","289.537994",,,,,,,,,,,,,,,
"1721518164.018","289.639008",,,,,,,,,,,,,,,
"1721518164.119","289.73999",,,,,,,,,,,,,,,
"1721518164.22","289.841003",,,,,,,,,,,,,,,
"1721518164.321","289.941986",,,,,,,,,,,,,,,
"1721518164.422","290.042999",,,,,,,,,,,,,,,
"1721518164.523","290.144012",,,,,,,,,,,,,,,
"1721518164.624","290.244995",,,,,,,,,,,,,,,
"1721518164.725","290.346008",,,,,,,,,,,,,,,
"1721518164.828","290.446991",,,,,,,,,,,,,,,
"1721518164.927","290.548004",,,,,,,,,,,,,,,
"1721518165.028","290.648987",,,,,,,,,,,,,,,
"1721518165.129","290.75",,,,,,,,,,,,,,,
"1721518165.23","290.851013",,,,,,,,,,,,,,,
"1721518165.332","290.951996",,,,,,,,,,,,,,,
"1721518165.432","291.053009",,,,,,,,,,,,,,,
"1721518165.533","291.153992",,,,,,,,,,,,,,,
"1721518165.634","291.255005",,,,,,,,,,,,,,,
"1721518165.735","291.355988",,,,,,,,,,,,,,,
"1721518165.836","291.457001",,,,,,,,,,,,,,,
"1721518165.937","291.558014",,,,,,,,,,,,,,,
"1721518166.038","291.658997",,,,,,,,,,,,,,,
"1721518166.139","291.76001",,,,,,,,,,,,,,,
"1721518166.24","291.860992",,,,,,,,,,,,,,,
"1721518166.341","291.962006",,,,,,,,,,,,,,,
"1721518166.442","292.062988",,,,,,,,,,,,,,,
"1721518166.543","292.164001",,,,,,,,,,,,,,,
"1721518166.644","292.265015",,,,,,,,,,,,,,,
"1721518166.745","292.365997",,,,,,,,,,,,,,,
"1721518166.846","292.46701",,,,,,,,,,,,,,,
"1721518166.947","292.567993",,,,,,,,,,,,,,,
"1721518167.048","292.669006",,,,,,,,,,,,,,,
"1721518167.149","292.769989",,,,,,,,,,,,,,,
"1721518167.25","292.871002",,,,,,,,,,,,,,,
"1721518167.351","292.971985",,,,,,,,,,,,,,,
"1721518167.452","293.072998",,,,,,,,,,,,,,,
"1721518167.553","293.174011",,,,,,,,,,,,,,,
"1721518167.654","293.274994",,,,,,,,,,,,,,,
"1721518167.755","293.376007",,,,,,,,,,,,,,,
"1721518167.856","293.47699",,,,,,,,,,,,,,,
"1721518167.957","293.578003",,,,,,,,,,,,,,,
"1721518168.058","293.678986",,,,,,,,,,,,,,,
"1721518168.159","293.779999",,,,,,,,,,,,,,,
"1721518168.26","293.881012",,,,,,,,,,,,,,,
"1721518168.361","293.981995",,,,,,,,,,,,,,,
"1721518168.462","294.083008",,,,,,,,,,,,,,,
"1721518168.563","294.18399",,,,,,,,,,,,,,,
"1721518168.664","294.285004",,,,,,,,,,,,,,,
"1721518168.765","294.385986",,,,,,,,,,,,,,,
"1721518168.866","294.487",,,,,,,,,,,,,,,
"1721518168.967","294.588013",,,,,,,,,,,,,,,
"1721518169.068","294.688995",,,,,,,,,,,,,,,
"1721518169.169","294.790009",,,,,,,,,,,,,,,
"1721518169.27","294.890991",,,,,,,,,,,,,,,
"1721518169.371","294.992004",,,,,,,,,,,,,,,
"1721518169.472","295.092987",,,,,,,,,,,,,,,
"1721518169.573","295.194",,,,,,,,,,,,,,,
"1721518169.675","295.295013",,,,,,,,,,,,,,,
"1721518169.775","295.395996",,,,,,,,,,,,,,,
"1721518169.876","295.497009",,,,,,,,,,,,,,,
"1721518169.977","295.597992",,,,,,,,,,,,,,,
"1721518170.079","295.699005",,,,,,,,,,,,,,,
"1721518170.179","295.799988",,,,,,,,,,,,,,,
"1721518170.28","295.901001",,,,,,,,,,,,,,,
"1721518170.381","296.002014",,,,,,,,,,,,,,,
"1721518170.482","296.102997",,,,,,,,,,,,,,,
"1721518170.583","296.20401",,,,,,,,,,,,,,,
"1721518170.684","296.304993",,,,,,,,,,,,,,,
"1721518170.785","296.406006",,,,,,,,,,,,,,,
"1721518170.886","296.506989",,,,,,,,,,,,,,,
"1721518170.987","296.608002",,,,,,,,,,,,,,,
"1721518171.088","296.709015",,,,,,,,,,,,,,,
"1721518171.189","296.809998",,,,,,,,,,,,,,,
"1721518171.29","296.911011",,,,,,,,,,,,,,,
"1721518171.391","297.011993",,,,,,,,,,,,,,,
"1721518171.492","297.113007",,,,,,,,,,,,,,,
"1721518171.593","297.213989",,,,,,,,,,,,,,,
"1721518171.694","297.315002",,,,,,,,,,,,,,,
"1721518171.795","297.415985",,,,,,,,,,,,,,,
"1721518171.896","297.516998",,,,,,,,,,,,,,,
"1721518171.997","297.618011",,,,,,,,,,,,,,,
"1721518172.098","297.718994",,,,,,,,,,,,,,,
"1721518172.199","297.820007",,,,,,,,,,,,,,,
"1721518172.3","297.92099",,,,,,,,,,,,,,,
"1721518172.401","298.022003",,,,,,,,,,,,,,,
"1721518172.502","298.122986",,,,,,,,,,,,,,,
"1721518172.603","298.223999",,,,,,,,,,,,,,,
"1721518172.704","298.325012",,,,,,,,,,,,,,,
"1721518172.805","298.425995",,,,,,,,,,,,,,,
"1721518172.906","298.527008",,,,,,,,,,,,,,,
"1721518173.007","298.627991",,,,,,,,,,,,,,,
"1721518173.108","298.729004",,,,,,,,,,,,,,,
"1721518173.209","298.829987",,,,,,,,,,,,,,,
"1721518173.31","298.931",,,,,,,,,,,,,,,
"1721518173.411","299.032013",,,,,,,,,,,,,,,
"1721518173.512","299.132996",,,,,,,,,,,,,,,
"1721518173.613","299.234009",,,,,,,,,,,,,,,
"1721518173.714","299.334991",,,,,,,,,,,,,,,
"1721518173.815","299.436005",,,,,,,,,,,,,,,
"1721518173.917","299.536987",,,,,,,,,,,,,,,
"1721518174.017","299.638",,,,,,,,,,,,,,,
"1721518174.118","299.739014",,,,,,,,,,,,,,,
"1721518174.219","299.839996",,,,,,,,,,,,,,,
"1721518174.32","299.94101",,,,,,,,,,,,,,,
"1721518174.421","300.041992",,,,,,,,,,,,,,,
"1721518174.522","300.143005",,,,,,,,,,,,,,,
"1721518174.623","300.243988",,,,,,,,,,,,,,,
"1721518174.724","300.345001",,,,,,,,,,,,,,,
"1721518174.825","300.446014",,,,,,,,,,,,,,,
"1721518174.926","300.546997",,,,,,,,,,,,,,,
"1721518175.027","300.64801",,,,,,,,,,,,,,,
"1721518175.128","300.748993",,,,,,,,,,,,,,,
"1721518175.229","300.850006",,,,,,,,,,,,,,,
"1721518175.33","300.950989",,,,,,,,,,,,,,,
"1721518175.431","301.052002",,,,,,,,,,,,,,,
"1721518175.532","301.153015",,,,,,,,,,,,,,,
"1721518175.633","301.253998",,,,,,,,,,,,,,,
"1721518175.734","301.355011",,,,,,,,,,,,,,,
"1721518175.835","301.455994",,,,,,,,,,,,,,,
"1721518175.936","301.557007",,,,,,,,,,,,,,,
"1721518176.037","301.65799",,,,,,,,,,,,,,,
"1721518176.138","301.759003",,,,,,,,,,,,,,,
"1721518176.239","301.859985",,,,,,,,,,,,,,,
"1721518176.34","301.960999",,,,,,,,,,,,,,,
"1721518176.441","302.062012",,,,,,,,,,,,,,,
"1721518176.542","302.162994",,,,,,,,,,,,,,,
"1721518176.643","302.264008",,,,,,,,,,,,,,,
"1721518176.744","302.36499",,,,,,,,,,,,,,,
"1721518176.845","302.466003",,,,,,,,,,,,,,,
"1721518176.947","302.566986",,,,,,,,,,,,,,,
"1721518177.047","302.667999",,,,,,,,,,,,,,,
"1721518177.148","302.769012",,,,,,,,,,,,,,,
"1721518177.249","302.869995",,,,,,,,,,,,,,,
"1721518177.35","302.971008",,,,,,,,,,,,,,,
"1721518177.451","303.071991",,,,,,,,,,,,,,,
"1721518177.552","303.173004",,,,,,,,,,,,,,,
"1721518177.653","303.273987",,,,,,,,,,,,,,,
"1721518177.754","303.375",,,,,,,,,,,,,,,
"1721518177.855","303.476013",,,,,,,,,,,,,,,
"1721518177.956","303.576996",,,,,,,,,,,,,,,
"1721518178.057","303.678009",,,,,,,,,,,,,,,
"1721518178.158","303.778992",,,,,,,,,,,,,,,
"1721518178.259","303.880005",,,,,,,,,,,,,,,
"1721518178.361","303.980988",,,,,,,,,,,,,,,
"1721518178.461","304.082001",,,,,,,,,,,,,,,
"1721518178.562","304.183014",,,,,,,,,,,,,,,
"1721518178.663","304.283997",,,,,,,,,,,,,,,
"1721518178.764","304.38501",,,,,,,,,,,,,,,
"1721518178.865","304.485992",,,,,,,,,,,,,,,
"1721518178.966","304.587006",,,,,,,,,,,,,,,
"1721518179.067","304.687988",,,,,,,,,,,,,,,
