timestamp(ms),navlooprate,MP uptime,NAV uptime,MISSIONTIME,accel x,accel y,accel z,mag x,mag y,mag z,accelabs,highaccel x,highaccel y,highaccel z,highaccelabs,accelworld x,accelworld y,accelworld z,gyro x,gyro y,gyro z,altitude,verticalvel,filtered vvel,filtered accel,orientation pitch,orientation yaw,orientation roll,maxrecorded alt,filtered alt,state ,altitudeagl ,battery vol ,baro temp ,pyro cont ,pyros fired ,pyro state,covarience x,covarience y,covarience z,
"1779660680.329",,,,,,,,"7.512424","-46.009941","74.627304","9.950506","4.324733",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.33",,,,,,,,,,,,,"-8.16894","-11.052094","14.407764","-0.022643","-0.013853","0.149471",,,,,,,,,,,,,,,,,,,,,,,
"1779660680.331",,,,,,,,,,,,,,,,,,,"0.654166","2.553355","0.466329","1970.530029",,,,,,,,,,,,,,,,,,,
"1779660680.332",,,,,,,,,,,,,,,,,,,,,,,"-0.054055","1.36975","0.137631",,,,,,,,,,,,,,,,
"1779660680.335",,,,,,,,,,,,,,,,,,,,,,,,,,"10.302783","-4.162724","-38.361607",,,,,,,,,,,,,
"1779660680.336",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.623071","0",,,,,,,,,,
"1779660680.339",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.441284","8.5","24.248543",,,,,,,
"1779660680.341",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660680.342",,"16906",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000204","0.000335",
"1779660680.343",,,"16906","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.345",,,,,"-6.168259","7.600939",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.346",,,,,,,"-1.722624","8.199357","-46.170712","74.875763",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.347",,,,,,,,,,,"9.939272","2.402629","-8.649466",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.348",,,,,,,,,,,,,,"-10.571568","13.868812","0.008781",,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.349",,,,,,,,,,,,,,,,,"-0.045444","0.138164","0.12971",,,,,,,,,,,,,,,,,,,,,,
"1779660680.35",,,,,,,,,,,,,,,,,,,,"5.264013","3.206497","1970.276367","-1.190714",,,,,,,,,,,,,,,,,,
"1779660680.352",,,,,,,,,,,,,,,,,,,,,,,,"1.368287","0.121706","10.265844",,,,,,,,,,,,,,,
"1779660680.354",,,,,,,,,,,,,,,,,,,,,,,,,,,"-4.19075","-38.372484","0.83487",,,,,,,,,,,,
"1779660680.355",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.618261","0","0.187622","8.5",,,,,,,,
"1779660680.357",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24.257511","0","0","0","0.000957","0.000203","0.000335",
"1779660680.358",,"16884","16884","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.359",,,,,"-6.174069","7.5675","-1.753197","8.667056","-45.907627","74.875763","9.922695","2.402629",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.36",,,,,,,,,,,,,"-8.649466","-11.052094","14.238493","-0.009796","0.005004","0.121689",,,,,,,,,,,,,,,,,,,,,,,
"1779660680.362",,,,,,,,,,,,,,,,,,,"-0.934861","0.855119","1.744367","1970.419434",,,,,,,,,,,,,,,,,,,
"1779660680.364",,,,,,,,,,,,,,,,,,,,,,,"-0.704278","1.36763","0.122214",,,,,,,,,,,,,,,,
"1779660680.365",,,,,,,,,,,,,,,,,,,,,,,,,,"10.18061","-4.257068",,,,,,,,,,,,,,
"1779660680.366",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-38.386602",,,,,,,,,,,,,
"1779660680.368",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.638342","0",,,,,,,,,,
"1779660680.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.330688","8.5","24.248543",,,,,,,
"1779660680.371",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660680.373",,"16862",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000203","0.000335",
"1779660680.374",,,"16862","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.375",,,,,"-6.173326","7.570004","-1.747844","8.272435",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.377",,,,,,,,,"-45.805321","74.978081","9.923199","3.363681","-8.649466","-11.052094","14.431785",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.378",,,,,,,,,,,,,,,,"-0.002333","-0.001659","0.122199",,,,,,,,,,,,,,,,,,,,,,,
"1779660680.38",,,,,,,,,,,,,,,,,,,"-1.407167","-1.877939","1.883772","1970.379639",,,,,,,,,,,,,,,,,,,
"1779660680.382",,,,,,,,,,,,,,,,,,,,,,,"-1.477428","1.366666","0.12268",,,,,,,,,,,,,,,,
"1779660680.383",,,,,,,,,,,,,,,,,,,,,,,,,,"10.184094","-4.278636","-38.416423",,,,,,,,,,,,,
"1779660680.385",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.647314","0",,,,,,,,,,
"1779660680.386",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.290894","8.5","24.239573","0","0","0","0.000957",,,
"1779660680.387",,"16840","16841","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000203","0.000335",
"1779660680.388",,,,,"-6.201017","7.544832","-1.75011","8.199357","-45.907627","75.021919",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.389",,,,,,,,,,,"9.921693","3.844207","-7.688414","-11.052094","14.001372",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.39",,,,,,,,,,,,,,,,"-0.034657","-0.003484",,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.391",,,,,,,,,,,,,,,,,,"0.120632",,,,,,,,,,,,,,,,,,,,,,,
"1779660680.393",,,,,,,,,,,,,,,,,,,"-1.158548","0.519383","2.00665","1970.339844",,,,,,,,,,,,,,,,,,,
"1779660680.395",,,,,,,,,,,,,,,,,,,,,,,"-2.539026","1.364845","0.18387",,,,,,,,,,,,,,,,
"1779660680.397",,,,,,,,,,,,,,,,,,,,,,,,,,"10.223606","-4.268282","-38.446182",,,,,,,,,,,,,
"1779660680.399",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.661309","0",,,,,,,,,,
"1779660680.401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.251099","8.5",,,,,,,,
"1779660680.402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24.248543",,,,,,,
"1779660680.403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660680.404",,"16819",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000203","0.000335",
"1779660680.405",,,"16819","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.406",,,,,"-6.232985","7.611765","-1.710738","7.980123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.407",,,,,,,,,"-45.849167","75.051155","9.985774","2.883155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.408",,,,,,,,,,,,,"-7.207888","-11.052094","13.50611",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.41",,,,,,,,,,,,,,,,"-0.014617","-0.058386","0.184593",,,,,,,,,,,,,,,,,,,,,,,
"1779660680.412",,,,,,,,,,,,,,,,,,,"-1.35524","-2.028603","1.561722","1970.352783",,,,,,,,,,,,,,,,,,,
"1779660680.413",,,,,,,,,,,,,,,,,,,,,,,"-2.837221","1.36355","0.162273",,,,,,,,,,,,,,,,
"1779660680.415",,,,,,,,,,,,,,,,,,,,,,,,,,"10.233798","-4.287896","-38.480336","0.83487","0.680971","0",,,,,,,,,,
"1779660680.416",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.264038","8.5","24.248543","0","0",,,,,
"1779660680.417",,"16797","16797","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0.000957","0.000203","0.000335",
"1779660680.418",,,,,"-6.212167","7.590178","-1.753803","8.126279",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.42",,,,,,,,,"-46.185326","75.080391","9.963817","4.805259",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.422",,,,,,,,,,,,,"-7.688414","-11.052094","14.295139",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.424",,,,,,,,,,,,,,,,"-0.004797","-0.018438","0.162798",,,,,,,,,,,,,,,,,,,,,,,
"1779660680.426",,,,,,,,,,,,,,,,,,,"-1.15636","-0.723414","0.363471","1970.45874",,,,,,,,,,,,,,,,,,,
"1779660680.428",,,,,,,,,,,,,,,,,,,,,,,"-2.892645","1.362545","0.14658",,,,,,,,,,,,,,,,
"1779660680.43",,,,,,,,,,,,,,,,,,,,,,,,,,"10.274561","-4.274875","-38.504618",,,,,,,,,,,,,
"1779660680.432",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487",,,,,,,,,,,,
"1779660680.433",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.701233","0",,,,,,,,,,
"1779660680.434",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.369995","8.5","24.244057","0",,,,,,
"1779660680.435",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0.000957","0.000202",,
"1779660680.436",,"16771","16749","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000335",
"1779660680.438",,,,,"-6.196406","7.575205","-1.786735","7.819351",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.44",,,,,,,,,"-46.156094","75.767319","9.948446","3.363681",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.442",,,,,,,,,,,,,"-6.246836","-11.052094","13.133396",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.443",,,,,,,,,,,,,,,,"0.01735","0.123034","0.146671",,,,,,,,,,,,,,,,,,,,,,,
"1779660680.445",,,,,,,,,,,,,,,,,,,"-0.892205","1.633339","2.066087","1970.313721",,,,,,,,,,,,,,,,,,,
"1779660680.446",,,,,,,,,,,,,,,,,,,,,,,"-4.205331","1.360672","0.143866","9.659654","-4.293801","-38.599124",,,,,,,,,,,,,
"1779660680.447",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.706747","0","0.224976","8.5","24.244057",,,,,,,
"1779660680.448",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957","0.000202","0.000335",
"1779660680.449",,"16749","16749","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.45",,,,,"-6.190796","7.582279","-1.762428","8.28705",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.453",,,,,,,,,"-46.287636","74.77346","9.946008","3.844207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.455",,,,,,,,,,,,,"-7.688414","-11.53262","14.383705",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.457",,,,,,,,,,,,,,,,"0.031467","0.098637","0.144469",,,,,,,,,,,,,,,,,,,,,,,
"1779660680.459",,,,,,,,,,,,,,,,,,,"-1.77769","-1.049876","0.164747","1970.280762",,,,,,,,,,,,,,,,,,,
"1779660680.461",,,,,,,,,,,,,,,,,,,,,,,"-3.894469",,,,,,,,,,,,,,,,,,
"1779660680.462",,,,,,,,,,,,,,,,,,,,,,,,"1.360251","0.125846",,,,,,,,,,,,,,,,
"1779660680.463",,,,,,,,,,,,,,,,,,,,,,,,,,"9.654042","-4.325629","-38.635423",,,,,,,,,,,,,
"1779660680.464",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.734081","0",,,,,,,,,,
"1779660680.465",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.192017","8.5","24.248543","0",,,,,,
"1779660680.466",,"16728",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0.000957","0.000202","0.000335",
"1779660680.467",,,"16727","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.468",,,,,"-6.205618",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.469",,,,,,"7.545525",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.47",,,,,,,"-1.751797","8.053201","-45.790707","74.510376",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.472",,,,,,,,,,,"9.925393","3.363681","-6.727362",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.473",,,,,,,,,,,,,,"-11.052094","13.36864","-0.00358",,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.474",,,,,,,,,,,,,,,,,"0.087887","0.124004","-0.570651","-2.36023","1.175804",,,,,,,,,,,,,,,,,,,,
"1779660680.475",,,,,,,,,,,,,,,,,,,,,,"1970.442627","-3.445163","1.359159","0.180878","9.689421",,,,,,,,,,,,,,,
"1779660680.476",,,,,,,,,,,,,,,,,,,,,,,,,,,"-4.330631","-38.635593","0.83487","0.767951","0","0.353882","8.5",,,,,,,,
"1779660680.477",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24.239573","0","0","0",,,,
"1779660680.478",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000957","0.000202","0.000335",
"1779660680.48",,"16706","16706","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.481",,,,,"-6.214801","7.617425","-1.72977",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.484",,,,,,,,"7.629348","-46.097633","75.168076","9.982036",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.486",,,,,,,,,,,,"3.844207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.487",,,,,,,,,,,,,"-6.727362","-12.013146",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.489",,,,,,,,,,,,,,,"14.295139","0.034664","0.046931",,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.49",,,,,,,,,,,,,,,,,,"0.180865","-3.098497","-2.740324",,,,,,,,,,,,,,,,,,,,,
"1779660680.491",,,,,,,,,,,,,,,,,,,,,"1.6976","1970.516846","-2.469876",,,,,,,,,,,,,,,,,,
"1779660680.492",,,,,,,,,,,,,,,,,,,,,,,,"1.357521","0.181258","9.723054",,,,,,,,,,,,,,,
"1779660680.493",,,,,,,,,,,,,,,,,,,,,,,,,,,"-4.304651","-38.653601",,,,,,,,,,,,,
"1779660680.494",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487",,,,,,,,,,,,
"1779660680.495",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.788017","0","0.428101","8.5",,,,,,,,
"1779660680.496",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24.235088","0","0","0",,,,
"1779660680.498",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000957","0.000201","0.000335",
"1779660680.499",,"16684","16684","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.5",,,,,"-6.232002","7.605695","-1.713331",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.501",,,,,,,,"8.28705","-46.097633","75.401932","9.980979",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.502",,,,,,,,,,,,"2.883155","-7.688414","-11.052094",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.503",,,,,,,,,,,,,,,"13.768554","0.016675","0.019417","0.179946","-1.213463","-0.475294",,,,,,,,,,,,,,,,,,,,,
"1779660680.504",,,,,,,,,,,,,,,,,,,,,"-0.209025","1970.413452","-1.875889","1.35511","0.220441","9.793764",,,,,,,,,,,,,,,
"1779660680.505",,,,,,,,,,,,,,,,,,,,,,,,,,,"-4.301172","-38.677268","0.83487",,,,,,,,,,,,
"1779660680.506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.802939",,,,,,,,,,,
"1779660680.507",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0.324707","8.5",,,,,,,,
"1779660680.508",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24.244057","0","0","0",,,,
"1779660680.51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000957","0.000201","0.000335",
"1779660680.511",,"16662","16663","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.514",,,,,"-6.272579","7.630281","-1.702107","8.213972",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.517",,,,,,,,,"-46.375328","75.723473","10.023154","3.844207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.519",,,,,,,,,,,,,"-8.16894","-11.052094","14.270889",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.52",,,,,,,,,,,,,,,,"-0.011828","-0.019497","0.222128",,,,,,,,,,,,,,,,,,,,,,,
"1779660680.521",,,,,,,,,,,,,,,,,,,"-0.740738","0.238658","-0.924622","1970.684082","0.028974","1.353704","0.170053",,,,,,,,,,,,,,,,
"1779660680.522",,,,,,,,,,,,,,,,,,,,,,,,,,"9.921667","-4.297906","-38.611551",,,,,,,,,,,,,
"1779660680.524",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.828468","0",,,,,,,,,,
"1779660680.526",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.595337","8.5","24.235088",,,,,,,
"1779660680.527",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660680.528",,"16640",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000201","0.000335",
"1779660680.529",,,"16640","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.53",,,,,"-6.220124","7.591564","-1.768607","7.994738",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.531",,,,,,,,,"-46.40456","75.489624","9.97245","3.844207","-8.649466","-12.493672",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.532",,,,,,,,,,,,,,,"15.674279","0.00747","0.054357","0.171299",,,,,,,,,,,,,,,,,,,,,,,
"1779660680.533",,,,,,,,,,,,,,,,,,,"1.233786","1.365206","2.386845","1970.652466",,,,,,,,,,,,,,,,,,,
"1779660680.536",,,,,,,,,,,,,,,,,,,,,,,"1.157568","1.352257","0.132836",,,,,,,,,,,,,,,,
"1779660680.537",,,,,,,,,,,,,,,,,,,,,,,,,,"9.929084","-4.309064","-38.59509","0.83487",,,,,,,,,,,,
"1779660680.538",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.829854","0",,,,,,,,,,
"1779660680.539",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.563721",,,,,,,,,
"1779660680.54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.5","24.235088",,,,,,,
"1779660680.541",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660680.543",,"16619",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000201","0.000335",
"1779660680.544",,,"16619","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.546",,,,,"-6.189409","7.573123","-1.742227","7.877813",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.548",,,,,,,,,"-46.258404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.549",,,,,,,,,,"74.77346",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.55",,,,,,,,,,,"9.934603","3.363681","-7.688414",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.551",,,,,,,,,,,,,,"-11.53262","14.262797","0.025461",,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.552",,,,,,,,,,,,,,,,,"0.038152","0.133497","0.352738",,,,,,,,,,,,,,,,,,,,,,
"1779660680.56",,,,,,,,,,,,,,,,,,,,"-0.747325","1.632714","1970.868164","3.03936","1.351293","0.11309","9.897913","-4.314142","-38.638281","0.83487","0.83487","0","0.779419","8.5","24.221634","0","0","0",,,,
"1779660680.561",,"16597","16598","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000957","0.0002","0.000335",
"1779660680.562",,,,,"-6.184233","7.548525","-1.748148","7.965508","-45.6007","74.437294","9.913677","3.363681",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.563",,,,,,,,,,,,,"-8.16894","-11.53262","14.527466",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.564",,,,,,,,,,,,,,,,"0.018933","0.047737","0.112544","0.264307","-2.661988","-0.425311","1970.810059",,,,,,,,,,,,,,,,,,,
"1779660680.565",,,,,,,,,,,,,,,,,,,,,,,"3.05884","1.349279","0.129379",,,,,,,,,,,,,,,,
"1779660680.568",,,,,,,,,,,,,,,,,,,,,,,,,,"9.901218","-4.300292","-38.666162",,,,,,,,,,,,,
"1779660680.569",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.817474",,,,,,,,,,,,
"1779660680.57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.817474","0",,,,,,,,,,
"1779660680.571",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.721313","8.5","24.230604",,,,,,,
"1779660680.573",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660680.574",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0002","0.000335",
"1779660680.575",,"16576","16576","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.578",,,,,"-6.200501","7.557036","-1.737718","8.009354",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.579",,,,,,,,,"-45.717628","75.694237","9.928477","3.844207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.58",,,,,,,,,,,,,"-8.16894","-10.571568","13.90207",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.581",,,,,,,,,,,,,,,,"0.008005","0.030848","0.127427",,,,,,,,,,,,,,,,,,,,,,,
"1779660680.582",,,,,,,,,,,,,,,,,,,"0.311344","-0.157206","-1.417702","1970.884277",,,,,,,,,,,,,,,,,,,
"1779660680.583",,,,,,,,,,,,,,,,,,,,,,,"2.949656","1.346389","0.187693",,,,,,,,,,,,,,,,
"1779660680.585",,,,,,,,,,,,,,,,,,,,,,,,,,"9.926757","-4.261062","-38.656818",,,,,,,,,,,,,
"1779660680.586",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.804081","0.804081","0",,,,,,,,,,
"1779660680.588",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.795532","8.5","24.22612",,,,,,,
"1779660680.589",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660680.59",,"16550","16528","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0002","0.000335",
"1779660680.591",,,,,"-6.241319","7.608869","-1.713008","7.687811",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.592",,,,,,,,,"-46.024555","75.197311","9.989161","3.363681","-6.727362","-12.013146","14.173476",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.593",,,,,,,,,,,,,,,,"0.012354","-0.038904","0.188078",,,,,,,,,,,,,,,,,,,,,,,
"1779660680.594",,,,,,,,,,,,,,,,,,,"-0.78516","2.495277","-1.3076","1970.86792",,,,,,,,,,,,,,,,,,,
"1779660680.596",,,,,,,,,,,,,,,,,,,,,,,"0.909988","1.342589",,,,,,,,,,,,,,,,,
"1779660680.597",,,,,,,,,,,,,,,,,,,,,,,,,"0.176209",,,,,,,,,,,,,,,,
"1779660680.598",,,,,,,,,,,,,,,,,,,,,,,,,,"10.119757","-4.265279","-38.689272",,,,,,,,,,,,,
"1779660680.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.775817","0.775817","0",,,,,,,,,,
"1779660680.602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.779175","8.5","24.230604",,,,,,,
"1779660680.604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660680.606",,"16528","16528","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0002","0.000335",
"1779660680.608",,,,,"-6.253356","7.583877","-1.721143","7.658579",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.609",,,,,,,,,"-46.287636","75.007309","9.979077","3.844207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.61",,,,,,,,,,,,,"-7.688414","-11.052094","14.001372",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.611",,,,,,,,,,,,,,,,"-0.014364","-0.023848","0.178039",,,,,,,,,,,,,,,,,,,,,,,
"1779660680.613",,,,,,,,,,,,,,,,,,,"-0.623325","1.424476","0.426634","1970.880249",,,,,,,,,,,,,,,,,,,
"1779660680.614",,,,,,,,,,,,,,,,,,,,,,,"0.556247","1.340454","0.121537",,,,,,,,,,,,,,,,
"1779660680.616",,,,,,,,,,,,,,,,,,,,,,,,,,"10.103423","-4.307244","-38.667989",,,,,,,,,,,,,
"1779660680.617",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.752376","0.752376",,,,,,,,,,,
"1779660680.618",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0.791504","8.5","24.221634",,,,,,,
"1779660680.619",,"16506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957","0.000199","0.000335",
"1779660680.62",,,"16506","0","-6.216383","7.544147","-1.708038","8.170126",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.621",,,,,,,,,"-46.448406","75.095001","9.923455","3.363681","-5.285784",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.622",,,,,,,,,,,,,,"-12.013146","13.548784",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.623",,,,,,,,,,,,,,,,"-0.009175","-0.026395","0.122416",,,,,,,,,,,,,,,,,,,,,,,
"1779660680.625",,,,,,,,,,,,,,,,,,,"2.194842",,,,,,,,,,,,,,,,,,,,,,
"1779660680.626",,,,,,,,,,,,,,,,,,,,"0.133853","-1.995959","1970.65332",,,,,,,,,,,,,,,,,,,
"1779660680.627",,,,,,,,,,,,,,,,,,,,,,,"-1.168176","1.338634","0.09529",,,,,,,,,,,,,,,,
"1779660680.629",,,,,,,,,,,,,,,,,,,,,,,,,,"10.096364","-4.333444","-38.675963",,,,,,,,,,,,,
"1779660680.631",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.746338","0.724866","0",,,,,,,,,,
"1779660680.633",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.564575","8.5","24.230604",,,,,,,
