checksum, eulerx, eulery, euler z, accelx, accely, accel z, gyro x, gyro y, gyro z, altitude, vvel, lyra uptime, errorflag MP, errorflag NAV, state, uptime reciver, dataage,checksum2
AB,88.235498,-178.762826,-83.078883,-0.190000,-0.130000,9.950000,0.000000,0.030000,0.000000,0.010000,0.430000,357398,1,1,0,1385298,3,CD
AB,88.808456,-178.762826,-83.651840,-0.190000,-0.130000,9.940000,0.020000,0.000000,0.000000,0.010000,-0.080000,357935,1,1,0,1385835,3,CD
AB,88.808456,-178.762826,-83.651840,-0.200000,-0.130000,9.930000,0.000000,-0.020000,0.000000,0.000000,-0.650000,358471,1,1,0,1386370,3,CD
AB,88.808456,-178.762826,-83.651840,-0.180000,-0.130000,9.950000,0.000000,0.010000,0.000000,0.010000,-0.280000,359008,1,1,0,1386907,3,CD
AB,88.808456,-178.762826,-83.651840,-0.200000,-0.140000,9.940000,0.000000,0.010000,0.000000,0.000000,-0.710000,359544,1,1,0,1387444,3,CD
AB,88.808456,-178.762826,-83.651840,-0.190000,-0.130000,9.940000,0.000000,-0.010000,0.000000,0.000000,0.340000,360080,1,1,0,1387980,4,CD
AB,88.808456,-178.762826,-81.932962,-1.990000,-0.300000,45.880001,-0.030000,-0.110000,0.700000,0.000000,-1.070000,360616,1,1,0,1388517,4,CD
AB,88.235498,-179.335796,-73.338596,-8.910000,5.350000,92.680000,-0.360000,-0.790000,-3.730000,1.590000,45.340000,361152,1,1,0,1389052,4,CD
AB,88.235498,-178.762826,-106.570151,-0.870000,4.280000,37.080002,-0.200000,0.000000,-17.740000,8.340000,143.720001,361609,1,1,2,1389978,3,CD
AB,89.954377,-178.762826,57.868737,-0.790000,1.450000,0.820000,0.200000,0.220000,-17.709999,9.320000,142.660004,362288,1,1,2,1390316,3,CD
AB,89.381413,-178.762826,32.085637,-0.300000,-0.140000,-8.730000,-0.040000,0.360000,-16.120001,11.870000,108.730003,362603,1,1,3,1390654,4,CD
AB,89.381413,-177.616911,-52.712118,-0.380000,0.000000,-6.800000,0.000000,0.330000,-14.240000,17.090000,170.089996,362843,1,1,3,1391126,4,CD
AB,87.089584,-177.616911,-154.698607,-0.580000,-0.020000,-6.600000,-0.060000,0.300000,-14.000000,17.860001,158.330002,363374,1,1,3,1391464,3,CD
AB,88.808456,-176.470997,-76.203389,-0.640000,-0.020000,-5.760000,0.010000,0.340000,-13.210000,19.690001,115.410004,363634,1,1,3,1391801,3,CD
AB,88.235498,-176.470997,-59.587609,-0.470000,-0.110000,-4.370000,-0.030000,0.310000,-11.680000,23.459999,132.699997,363913,1,1,3,1392139,4,CD
AB,87.089584,-178.762826,121.467046,-0.470000,76.980003,1.520000,-3.070000,-1.950000,-0.490000,-0.020000,-3.340000,1835007,186,251,53,1392841,3,CD
AB,89.381413,-177.616911,24.637186,-0.540000,-0.030000,-2.650000,0.080000,0.240000,-10.090000,28.650000,98.510002,364989,1,1,3,1393190,4,CD
AB,88.235498,-175.898039,-81.360004,-0.480000,-0.160000,-2.520000,0.030000,0.240000,-9.620000,29.150000,92.730003,365479,1,1,3,1393526,3,CD
AB,85.370712,-179.335796,161.574094,-0.400000,-0.170000,-2.260000,0.000000,0.440000,-8.790000,29.900000,73.010002,365700,1,1,3,1393864,3,CD
AB,89.954377,178.189868,-2.291831,0.020000,-0.310000,-1.440000,-0.040000,-0.150000,-1.020000,32.520000,78.250000,365990,1,1,3,1394202,4,CD
AB,91.100291,177.043954,-13.178030,-0.020000,-0.230000,-1.310000,-0.060000,-0.050000,-0.740000,33.070000,67.239998,366429,1,1,3,1394539,3,CD
AB,92.246206,175.325082,-2.864789,0.100000,-0.180000,-1.130000,-0.040000,-0.160000,0.850000,33.549999,52.980000,366682,1,1,3,1394877,3,CD
AB,92.819163,169.595510,6.875493,0.060000,-0.120000,-0.720000,76.980003,1.620000,2.900000,0.210000,0.020000,-4390916,0,0,231,1395497,3,CD
AB,89.381413,161.574094,29.220847,0.010000,-0.170000,-0.540000,0.040000,-0.280000,0.980000,36.290001,33.389999,367782,1,1,3,1395850,3,CD
AB,80.214090,158.709308,65.890145,0.000000,0.000000,-0.410000,0.290000,-0.300000,1.110000,37.220001,32.110001,368128,1,1,3,1396309,4,CD
AB,76.203389,161.574094,79.641133,0.000000,0.010000,-0.390000,0.360000,-0.240000,1.060000,37.380001,30.010000,368536,1,1,3,1396646,3,CD
AB,72.765639,167.303681,94.538035,0.010000,0.000000,-0.350000,0.420000,-0.220000,0.980000,37.549999,22.750000,368902,1,1,3,1396984,3,CD
AB,75.630432,-176.470997,121.467046,-0.060000,0.040000,-0.300000,0.590000,0.040000,0.810000,37.950001,12.980000,369124,1,1,3,1397321,4,CD
